center,left,right,steering,throttle,brake,speed
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_44_462.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_44_462.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_44_462.jpg,0,0,0,15.39806
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_44_535.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_44_535.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_44_535.jpg,0,0,0,15.27923
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_44_601.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_44_601.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_44_601.jpg,0,0,0,14.90571
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_44_676.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_44_676.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_44_676.jpg,0,0,0,14.78797
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_44_746.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_44_746.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_44_746.jpg,0,0,0,14.97659
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_44_821.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_44_821.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_44_821.jpg,0,0,0,14.85699
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_44_893.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_44_893.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_44_893.jpg,0,0,0,14.73821
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_44_961.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_44_961.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_44_961.jpg,0,0,0,14.38182
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_45_035.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_45_035.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_45_035.jpg,0,0,0,14.26755
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_45_102.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_45_102.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_45_102.jpg,0,0,0,14.44526
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_45_172.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_45_172.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_45_172.jpg,0,0,0,14.32961
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_45_241.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_45_241.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_45_241.jpg,0,0,0,13.98567
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_45_315.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_45_315.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_45_315.jpg,0,0,0,13.87584
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_45_382.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_45_382.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_45_382.jpg,0,0,0,14.04632
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_45_457.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_45_457.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_45_457.jpg,0,0,0,13.91191
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_45_530.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_45_530.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_45_530.jpg,0,0,0,13.81226
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_45_599.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_45_599.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_45_599.jpg,0,0,0,13.51468
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_45_671.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_45_671.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_45_671.jpg,0,0,0,13.34166
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_45_740.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_45_740.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_45_740.jpg,0,0,0,13.49062
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_45_810.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_45_810.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_45_810.jpg,0,0,0,13.37807
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_45_883.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_45_883.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_45_883.jpg,0,0,0,12.98586
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_45_956.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_45_956.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_45_956.jpg,0,0,0,12.87744
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_46_023.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_46_023.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_46_023.jpg,0,0,0,13.10426
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_46_099.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_46_099.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_46_099.jpg,0,0,0,12.99654
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_46_166.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_46_166.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_46_166.jpg,0,0,0,12.88976
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_46_236.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_46_236.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_46_236.jpg,0,0,0,12.50608
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_46_308.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_46_308.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_46_308.jpg,0,0,0,12.40202
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_46_374.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_46_374.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_46_374.jpg,0,0,0,12.62686
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_46_448.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_46_448.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_46_448.jpg,0,0,0,12.5231
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_46_520.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_46_520.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_46_520.jpg,0,0,0,12.14591
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_46_594.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_46_594.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_46_594.jpg,0,0,0,12.04498
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_46_668.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_46_668.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_46_668.jpg,0,0,0,11.94507
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_46_737.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_46_737.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_46_737.jpg,0,0,0,12.16663
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_46_807.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_46_807.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_46_807.jpg,0,0,0,12.06635
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_46_879.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_46_879.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_46_879.jpg,0,0,0,11.6967
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_46_956.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_46_956.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_46_956.jpg,-0.1,0,0,11.59537
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_47_029.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_47_029.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_47_029.jpg,-0.3,0,0,11.47624
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_47_101.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_47_101.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_47_101.jpg,-0.45,0,0,11.63452
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_47_177.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_47_177.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_47_177.jpg,-0.475512,0,0,11.53598
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_47_244.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_47_244.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_47_244.jpg,-0.297246,0,0,11.4162
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_47_316.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_47_316.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_47_316.jpg,-0.03639007,0,0,11.29316
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_47_388.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_47_388.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_47_388.jpg,0,0,0,11.2038
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_47_460.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_47_460.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_47_460.jpg,0,0,0,11.13134
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_47_531.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_47_531.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_47_531.jpg,0,0,0,11.04162
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_47_605.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_47_605.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_47_605.jpg,0,0,0,10.97496
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_47_676.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_47_676.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_47_676.jpg,0,0,0,10.88674
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_47_747.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_47_747.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_47_747.jpg,0,0,0,10.79922
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_47_817.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_47_817.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_47_817.jpg,0,0,0,10.73405
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_47_891.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_47_891.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_47_891.jpg,0,0,0,10.64777
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_47_964.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_47_964.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_47_964.jpg,0,0,0,10.58351
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_48_038.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_48_038.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_48_038.jpg,0,0,0,10.49846
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_48_108.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_48_108.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_48_108.jpg,0,0,0,10.41406
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_48_180.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_48_180.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_48_180.jpg,0,0,0,10.35122
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_48_251.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_48_251.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_48_251.jpg,0,0,0,10.268
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_48_323.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_48_323.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_48_323.jpg,0,0,0,10.20604
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_48_400.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_48_400.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_48_400.jpg,0,0,0,10.12399
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_48_470.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_48_470.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_48_470.jpg,0,0,0,10.04261
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_48_548.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_48_548.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_48_548.jpg,0,0,0,9.961885
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_48_622.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_48_622.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_48_622.jpg,0,0,0,9.901782
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_48_695.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_48_695.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_48_695.jpg,0,0,0,9.822189
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_48_767.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_48_767.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_48_767.jpg,0,0,0,9.743236
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_48_839.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_48_839.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_48_839.jpg,0,0,0,9.684436
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_48_911.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_48_911.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_48_911.jpg,0,0,0,9.60659
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_49_48_978.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_49_48_978.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_49_48_978.jpg,0,0,0,9.548616
